strap,landUnitValue,landUnitType,landClass,landClassDscr,GIS_sqft,GIS_acreage,status_cd
R0013949,7412.0,SF,1112.0,SINGLE FAM.RES.-LAND,7412,0.17,A 
R0013951,6894.0,SF,1112.0,SINGLE FAM.RES.-LAND,6894,0.158,A 
R0013954,6974.0,SF,1112.0,SINGLE FAM.RES.-LAND,6974,0.16,A 
R0013955,5650.0,SF,1112.0,SINGLE FAM.RES.-LAND,5650,0.13,A 
R0013957,9125.0,SF,1112.0,SINGLE FAM.RES.-LAND,9125,0.209,A 
R0013959,7016.0,SF,1112.0,SINGLE FAM.RES.-LAND,7016,0.161,A 
R0013960,7148.0,SF,1112.0,SINGLE FAM.RES.-LAND,7148,0.164,A 
R0013962,7003.0,SF,1112.0,SINGLE FAM.RES.-LAND,7003,0.161,A 
R0013964,7951.0,SF,1112.0,SINGLE FAM.RES.-LAND,7951,0.183,A 
R0013966,6931.0,SF,1112.0,SINGLE FAM.RES.-LAND,6931,0.159,A 
R0013967,7003.0,SF,1112.0,SINGLE FAM.RES.-LAND,7003,0.161,A 
R0013972,8484.0,SF,1112.0,SINGLE FAM.RES.-LAND,8484,0.195,A 
R0013973,18879.0,SF,1112.0,SINGLE FAM.RES.-LAND,18879,0.433,A 
R0013991,9548.0,SF,1112.0,SINGLE FAM.RES.-LAND,9548,0.219,A 
R0013992,6968.0,SF,1112.0,SINGLE FAM.RES.-LAND,6968,0.16,A 
R0014000,7169.0,SF,1112.0,SINGLE FAM.RES.-LAND,7169,0.165,A 
R0014003,9851.0,SF,1112.0,SINGLE FAM.RES.-LAND,9851,0.226,A 
R0014004,12380.0,SF,1112.0,SINGLE FAM.RES.-LAND,12380,0.284,A 
R0014010,7354.0,SF,1112.0,SINGLE FAM.RES.-LAND,7354,0.169,A 
R0014013,7122.0,SF,1112.0,SINGLE FAM.RES.-LAND,7122,0.163,A 
R0014016,7281.0,SF,1112.0,SINGLE FAM.RES.-LAND,7281,0.167,A 
R0014018,10234.0,SF,1112.0,SINGLE FAM.RES.-LAND,10234,0.235,A 
R0014020,7551.0,SF,1112.0,SINGLE FAM.RES.-LAND,7551,0.173,A 
R0014021,6921.0,SF,1112.0,SINGLE FAM.RES.-LAND,6921,0.159,A 
R0014027,7961.0,SF,1112.0,SINGLE FAM.RES.-LAND,7961,0.183,A 
R0014034,6821.0,SF,1112.0,SINGLE FAM.RES.-LAND,6821,0.157,A 
R0014036,19571.0,SF,1112.0,SINGLE FAM.RES.-LAND,19571,0.449,A 
R0014039,6778.0,SF,1112.0,SINGLE FAM.RES.-LAND,6778,0.156,A 
R0014040,9191.0,SF,1112.0,SINGLE FAM.RES.-LAND,9191,0.211,A 
R0014042,6965.0,SF,1112.0,SINGLE FAM.RES.-LAND,6965,0.16,A 
R0014048,7676.0,SF,1112.0,SINGLE FAM.RES.-LAND,7676,0.176,A 
R0014052,7324.0,SF,1112.0,SINGLE FAM.RES.-LAND,7324,0.168,A 
R0014054,8415.0,SF,1112.0,SINGLE FAM.RES.-LAND,8415,0.193,A 
R0014056,8688.0,SF,1112.0,SINGLE FAM.RES.-LAND,8688,0.199,A 
R0014059,7332.0,SF,1112.0,SINGLE FAM.RES.-LAND,7332,0.168,A 
R0014061,6981.0,SF,1112.0,SINGLE FAM.RES.-LAND,6981,0.16,A 
R0014062,7129.0,SF,1112.0,SINGLE FAM.RES.-LAND,7129,0.164,A 
R0014064,6989.0,SF,1112.0,SINGLE FAM.RES.-LAND,6989,0.16,A 
R0014066,7466.0,SF,1112.0,SINGLE FAM.RES.-LAND,7466,0.171,A 
R0014068,7838.0,SF,1112.0,SINGLE FAM.RES.-LAND,7838,0.18,A 
R0014070,7217.0,SF,1112.0,SINGLE FAM.RES.-LAND,7217,0.166,A 
R0014075,7840.0,SF,1112.0,SINGLE FAM.RES.-LAND,7840,0.18,A 
R0014077,6981.0,SF,1112.0,SINGLE FAM.RES.-LAND,6981,0.16,A 
R0014078,6932.0,SF,1112.0,SINGLE FAM.RES.-LAND,6932,0.159,A 
R0014080,13931.0,SF,1112.0,SINGLE FAM.RES.-LAND,13931,0.32,A 
R0014081,7029.0,SF,1112.0,SINGLE FAM.RES.-LAND,7029,0.161,A 
R0014085,8391.0,SF,1112.0,SINGLE FAM.RES.-LAND,8391,0.193,A 
R0014086,6799.0,SF,1112.0,SINGLE FAM.RES.-LAND,6799,0.156,A 
R0014087,6949.0,SF,1112.0,SINGLE FAM.RES.-LAND,6949,0.16,A 
R0014094,27192.0,SF,1112.0,SINGLE FAM.RES.-LAND,27192,0.624,A 
R0014096,7504.0,SF,1112.0,SINGLE FAM.RES.-LAND,7504,0.172,A 
R0014098,7046.0,SF,1112.0,SINGLE FAM.RES.-LAND,7046,0.162,A 
R0014099,7293.0,SF,1112.0,SINGLE FAM.RES.-LAND,7293,0.167,A 
R0014102,7738.0,SF,1112.0,SINGLE FAM.RES.-LAND,7738,0.178,A 
R0014103,6930.0,SF,1112.0,SINGLE FAM.RES.-LAND,6930,0.159,A 
R0014104,13463.0,SF,1112.0,SINGLE FAM.RES.-LAND,13463,0.309,A 
R0014108,6811.0,SF,1112.0,SINGLE FAM.RES.-LAND,6811,0.156,A 
R0014110,16004.0,SF,1112.0,SINGLE FAM.RES.-LAND,16004,0.367,A 
R0014114,15845.0,SF,1112.0,SINGLE FAM.RES.-LAND,15845,0.364,A 
R0014116,6935.0,SF,1112.0,SINGLE FAM.RES.-LAND,6935,0.159,A 
R0014122,10713.0,SF,1112.0,SINGLE FAM.RES.-LAND,10713,0.246,A 
R0014123,9562.0,SF,1112.0,SINGLE FAM.RES.-LAND,9562,0.22,A 
R0014124,7410.0,SF,1112.0,SINGLE FAM.RES.-LAND,7410,0.17,A 
R0014128,7286.0,SF,1112.0,SINGLE FAM.RES.-LAND,7286,0.167,A 
R0014131,7417.0,SF,1112.0,SINGLE FAM.RES.-LAND,7417,0.17,A 
R0014137,11926.0,SF,1112.0,SINGLE FAM.RES.-LAND,11926,0.274,A 
R0014143,7035.0,SF,1112.0,SINGLE FAM.RES.-LAND,7035,0.162,A 
R0014146,7192.0,SF,1112.0,SINGLE FAM.RES.-LAND,7192,0.165,A 
R0014147,8481.0,SF,1112.0,SINGLE FAM.RES.-LAND,8481,0.195,A 
R0014151,7243.0,SF,1112.0,SINGLE FAM.RES.-LAND,7243,0.166,A 
R0014154,8178.0,SF,1112.0,SINGLE FAM.RES.-LAND,8178,0.188,A 
R0014156,7192.0,SF,1112.0,SINGLE FAM.RES.-LAND,7192,0.165,A 
R0014158,7903.0,SF,1112.0,SINGLE FAM.RES.-LAND,7903,0.181,A 
R0014164,7766.0,SF,1112.0,SINGLE FAM.RES.-LAND,7766,0.178,A 
R0014166,10547.0,SF,1112.0,SINGLE FAM.RES.-LAND,10547,0.242,A 
R0014170,7373.0,SF,1112.0,SINGLE FAM.RES.-LAND,7373,0.169,A 
R0014171,7225.0,SF,1112.0,SINGLE FAM.RES.-LAND,7225,0.166,A 
R0014177,7177.0,SF,1112.0,SINGLE FAM.RES.-LAND,7177,0.165,A 
R0014184,8947.0,SF,1112.0,SINGLE FAM.RES.-LAND,8947,0.205,A 
R0014185,7008.0,SF,1112.0,SINGLE FAM.RES.-LAND,7008,0.161,A 
R0014188,6736.0,SF,1112.0,SINGLE FAM.RES.-LAND,6736,0.155,A 
R0014190,10590.0,SF,1112.0,SINGLE FAM.RES.-LAND,10590,0.243,A 
R0014191,7725.0,SF,1112.0,SINGLE FAM.RES.-LAND,7725,0.177,A 
R0014194,7490.0,SF,1112.0,SINGLE FAM.RES.-LAND,7490,0.172,A 
R0014201,7123.0,SF,1112.0,SINGLE FAM.RES.-LAND,7123,0.164,A 
R0014204,7987.0,SF,1112.0,SINGLE FAM.RES.-LAND,7987,0.183,A 
R0014205,7185.0,SF,1112.0,SINGLE FAM.RES.-LAND,7185,0.165,A 
R0014207,8182.0,SF,1112.0,SINGLE FAM.RES.-LAND,8182,0.188,A 
R0014211,7181.0,SF,1112.0,SINGLE FAM.RES.-LAND,7181,0.165,A 
R0014216,7221.0,SF,1112.0,SINGLE FAM.RES.-LAND,7221,0.166,A 
R0014220,8395.0,SF,1112.0,SINGLE FAM.RES.-LAND,8395,0.193,A 
R0014221,7841.0,SF,1112.0,SINGLE FAM.RES.-LAND,7841,0.18,A 
R0014222,11346.0,SF,1112.0,SINGLE FAM.RES.-LAND,11346,0.26,A 
R0014224,13824.0,SF,1112.0,SINGLE FAM.RES.-LAND,13824,0.317,A 
R0014226,11501.0,SF,1112.0,SINGLE FAM.RES.-LAND,11501,0.264,A 
R0014227,17769.0,SF,1112.0,SINGLE FAM.RES.-LAND,17769,0.408,A 
R0014229,6831.0,SF,1112.0,SINGLE FAM.RES.-LAND,6831,0.157,A 
R0014231,8530.0,SF,1112.0,SINGLE FAM.RES.-LAND,8530,0.196,A 
R0014232,8285.0,SF,1112.0,SINGLE FAM.RES.-LAND,8285,0.19,A 
R0014234,6758.0,SF,1112.0,SINGLE FAM.RES.-LAND,6758,0.155,A 
R0014237,7315.0,SF,1112.0,SINGLE FAM.RES.-LAND,7315,0.168,A 
R0014239,11423.0,SF,1112.0,SINGLE FAM.RES.-LAND,11423,0.262,A 
R0014241,7436.0,SF,1112.0,SINGLE FAM.RES.-LAND,7436,0.171,A 
R0014243,7090.0,SF,1112.0,SINGLE FAM.RES.-LAND,7090,0.163,A 
R0014244,7715.0,SF,1112.0,SINGLE FAM.RES.-LAND,7715,0.177,A 
R0014254,7090.0,SF,1112.0,SINGLE FAM.RES.-LAND,7090,0.163,A 
R0014256,18706.0,SF,1112.0,SINGLE FAM.RES.-LAND,18706,0.429,A 
R0014259,7853.0,SF,1112.0,SINGLE FAM.RES.-LAND,7853,0.18,A 
R0014265,13786.0,SF,1112.0,SINGLE FAM.RES.-LAND,13786,0.316,A 
R0014266,12273.0,SF,1112.0,SINGLE FAM.RES.-LAND,12273,0.282,A 
R0014268,7166.0,SF,1112.0,SINGLE FAM.RES.-LAND,7166,0.165,A 
R0014269,6857.0,SF,1112.0,SINGLE FAM.RES.-LAND,6857,0.157,A 
R0014270,16488.0,SF,1112.0,SINGLE FAM.RES.-LAND,16488,0.379,A 
R0014271,7689.0,SF,1112.0,SINGLE FAM.RES.-LAND,7689,0.177,A 
R0014276,7864.0,SF,1112.0,SINGLE FAM.RES.-LAND,7864,0.181,A 
R0014277,7265.0,SF,1112.0,SINGLE FAM.RES.-LAND,7265,0.167,A 
R0014279,10773.0,SF,1112.0,SINGLE FAM.RES.-LAND,10773,0.247,A 
R0014280,7312.0,SF,1112.0,SINGLE FAM.RES.-LAND,7312,0.168,A 
R0014284,6956.0,SF,1112.0,SINGLE FAM.RES.-LAND,6956,0.16,A 
R0014288,6875.0,SF,1112.0,SINGLE FAM.RES.-LAND,6875,0.158,A 
R0014291,7014.0,SF,1112.0,SINGLE FAM.RES.-LAND,7014,0.161,A 
R0014294,8001.0,SF,1112.0,SINGLE FAM.RES.-LAND,8001,0.184,A 
R0014299,7143.0,SF,1112.0,SINGLE FAM.RES.-LAND,7143,0.164,A 
R0014301,7819.0,SF,1112.0,SINGLE FAM.RES.-LAND,7819,0.179,A 
R0014302,34914.0,SF,1112.0,SINGLE FAM.RES.-LAND,34914,0.802,A 
R0014304,7187.0,SF,1112.0,SINGLE FAM.RES.-LAND,7187,0.165,A 
R0014311,7652.0,SF,1112.0,SINGLE FAM.RES.-LAND,7652,0.176,A 
R0014313,7231.0,SF,1112.0,SINGLE FAM.RES.-LAND,7231,0.166,A 
R0014321,8000.0,SF,1112.0,SINGLE FAM.RES.-LAND,8000,0.184,A 
R0014322,6994.0,SF,1112.0,SINGLE FAM.RES.-LAND,6994,0.161,A 
R0014324,12130.0,SF,1112.0,SINGLE FAM.RES.-LAND,12130,0.278,A 
R0014330,7054.0,SF,1112.0,SINGLE FAM.RES.-LAND,7054,0.162,A 
R0014332,9184.0,SF,1112.0,SINGLE FAM.RES.-LAND,9184,0.211,A 
R0014335,6857.0,SF,1112.0,SINGLE FAM.RES.-LAND,6857,0.157,A 
R0014337,9468.0,SF,1112.0,SINGLE FAM.RES.-LAND,9468,0.217,A 
R0014338,7578.0,SF,1112.0,SINGLE FAM.RES.-LAND,7578,0.174,A 
R0014340,7468.0,SF,1112.0,SINGLE FAM.RES.-LAND,7468,0.171,A 
R0014343,7215.0,SF,1112.0,SINGLE FAM.RES.-LAND,7215,0.166,A 
R0014345,8278.0,SF,1112.0,SINGLE FAM.RES.-LAND,8278,0.19,A 
R0014349,7585.0,SF,1112.0,SINGLE FAM.RES.-LAND,7585,0.174,A 
R0014350,8641.0,SF,1112.0,SINGLE FAM.RES.-LAND,8641,0.198,A 
R0014351,7245.0,SF,1112.0,SINGLE FAM.RES.-LAND,7245,0.166,A 
R0014353,6832.0,SF,1112.0,SINGLE FAM.RES.-LAND,6832,0.157,A 
R0014361,7466.0,SF,1112.0,SINGLE FAM.RES.-LAND,7466,0.171,A 
R0014363,7182.0,SF,1112.0,SINGLE FAM.RES.-LAND,7182,0.165,A 
R0014365,9490.0,SF,1112.0,SINGLE FAM.RES.-LAND,9490,0.218,A 
R0014366,7072.0,SF,1112.0,SINGLE FAM.RES.-LAND,7072,0.162,A 
R0014367,7555.0,SF,1112.0,SINGLE FAM.RES.-LAND,7555,0.173,A 
R0014368,7220.0,SF,1112.0,SINGLE FAM.RES.-LAND,7220,0.166,A 
R0014371,7276.0,SF,1112.0,SINGLE FAM.RES.-LAND,7276,0.167,A 
R0014372,7184.0,SF,1112.0,SINGLE FAM.RES.-LAND,7184,0.165,A 
R0014373,7377.0,SF,1112.0,SINGLE FAM.RES.-LAND,7377,0.169,A 
R0014374,7000.0,SF,1112.0,SINGLE FAM.RES.-LAND,7000,0.161,A 
R0014376,7238.0,SF,1112.0,SINGLE FAM.RES.-LAND,7238,0.166,A 
R0014381,6837.0,SF,1112.0,SINGLE FAM.RES.-LAND,6837,0.157,A 
R0014384,7173.0,SF,1112.0,SINGLE FAM.RES.-LAND,7173,0.165,A 
R0014388,6905.0,SF,1112.0,SINGLE FAM.RES.-LAND,6905,0.159,A 
R0014389,7413.0,SF,1112.0,SINGLE FAM.RES.-LAND,7413,0.17,A 
R0014390,7036.0,SF,1112.0,SINGLE FAM.RES.-LAND,7036,0.162,A 
R0014391,7163.0,SF,1112.0,SINGLE FAM.RES.-LAND,7163,0.164,A 
R0014392,8068.0,SF,1112.0,SINGLE FAM.RES.-LAND,8068,0.185,A 
R0014395,7107.0,SF,1112.0,SINGLE FAM.RES.-LAND,7107,0.163,A 
R0014401,7048.0,SF,1112.0,SINGLE FAM.RES.-LAND,7048,0.162,A 
R0014409,15235.0,SF,1112.0,SINGLE FAM.RES.-LAND,15235,0.35,A 
R0014415,6858.0,SF,1112.0,SINGLE FAM.RES.-LAND,6858,0.157,A 
R0014417,7012.0,SF,1112.0,SINGLE FAM.RES.-LAND,7012,0.161,A 
R0014420,7062.0,SF,1112.0,SINGLE FAM.RES.-LAND,7062,0.162,A 
R0014424,6860.0,SF,1112.0,SINGLE FAM.RES.-LAND,6860,0.157,A 
R0014427,6728.0,SF,1112.0,SINGLE FAM.RES.-LAND,6728,0.154,A 
R0014429,6911.0,SF,1112.0,SINGLE FAM.RES.-LAND,6911,0.159,A 
R0014430,7195.0,SF,1112.0,SINGLE FAM.RES.-LAND,7195,0.165,A 
R0014431,8553.0,SF,1112.0,SINGLE FAM.RES.-LAND,8553,0.196,A 
R0014432,7504.0,SF,1112.0,SINGLE FAM.RES.-LAND,7504,0.172,A 
R0014434,9273.0,SF,1112.0,SINGLE FAM.RES.-LAND,9273,0.213,A 
R0014440,7002.0,SF,1112.0,SINGLE FAM.RES.-LAND,7002,0.161,A 
R0014441,8081.0,SF,1112.0,SINGLE FAM.RES.-LAND,8081,0.186,A 
R0014453,6914.0,SF,1112.0,SINGLE FAM.RES.-LAND,6914,0.159,A 
R0014455,7811.0,SF,1112.0,SINGLE FAM.RES.-LAND,7811,0.179,A 
R0014457,7920.0,SF,1112.0,SINGLE FAM.RES.-LAND,7920,0.182,A 
R0014458,7832.0,SF,1112.0,SINGLE FAM.RES.-LAND,7832,0.18,A 
R0014460,7562.0,SF,1112.0,SINGLE FAM.RES.-LAND,7562,0.174,A 
R0014462,7274.0,SF,1112.0,SINGLE FAM.RES.-LAND,7274,0.167,A 
R0014463,7266.0,SF,1112.0,SINGLE FAM.RES.-LAND,7266,0.167,A 
R0014469,7005.0,SF,1112.0,SINGLE FAM.RES.-LAND,7005,0.161,A 
R0014470,7174.0,SF,1112.0,SINGLE FAM.RES.-LAND,7174,0.165,A 
R0014471,7165.0,SF,1112.0,SINGLE FAM.RES.-LAND,7165,0.164,A 
R0014474,15356.0,SF,1112.0,SINGLE FAM.RES.-LAND,15356,0.353,A 
R0014477,8043.0,SF,1112.0,SINGLE FAM.RES.-LAND,8043,0.185,A 
R0014478,10880.0,SF,1112.0,SINGLE FAM.RES.-LAND,10880,0.25,A 
R0014482,8263.0,SF,1112.0,SINGLE FAM.RES.-LAND,8263,0.19,A 
R0014483,7044.0,SF,1112.0,SINGLE FAM.RES.-LAND,7044,0.162,A 
R0014493,6977.0,SF,1112.0,SINGLE FAM.RES.-LAND,6977,0.16,A 
R0014496,9764.0,SF,1112.0,SINGLE FAM.RES.-LAND,9764,0.224,A 
R0014497,6856.0,SF,1112.0,SINGLE FAM.RES.-LAND,6856,0.157,A 
R0014499,10118.0,SF,1112.0,SINGLE FAM.RES.-LAND,10118,0.232,A 
R0014502,7076.0,SF,1112.0,SINGLE FAM.RES.-LAND,7076,0.162,A 
R0014503,7295.0,SF,1112.0,SINGLE FAM.RES.-LAND,7295,0.167,A 
R0014507,6889.0,SF,1112.0,SINGLE FAM.RES.-LAND,6889,0.158,A 
R0014508,6905.0,SF,1112.0,SINGLE FAM.RES.-LAND,6905,0.159,A 
R0014509,7112.0,SF,1112.0,SINGLE FAM.RES.-LAND,7112,0.163,A 
R0014516,7100.0,SF,1112.0,SINGLE FAM.RES.-LAND,7100,0.163,A 
R0014519,7016.0,SF,1112.0,SINGLE FAM.RES.-LAND,7016,0.161,A 
R0014520,7432.0,SF,1112.0,SINGLE FAM.RES.-LAND,7432,0.171,A 
R0014521,7685.0,SF,1112.0,SINGLE FAM.RES.-LAND,7685,0.176,A 
R0014528,7084.0,SF,1112.0,SINGLE FAM.RES.-LAND,7084,0.163,A 
R0014533,6774.0,SF,1112.0,SINGLE FAM.RES.-LAND,6774,0.156,A 
R0014534,7049.0,SF,1112.0,SINGLE FAM.RES.-LAND,7049,0.162,A 
R0014536,13286.0,SF,1112.0,SINGLE FAM.RES.-LAND,13286,0.305,A 
R0014537,8863.0,SF,1112.0,SINGLE FAM.RES.-LAND,8863,0.203,A 
R0014541,7309.0,SF,1112.0,SINGLE FAM.RES.-LAND,7309,0.168,A 
R0014544,7122.0,SF,1112.0,SINGLE FAM.RES.-LAND,7122,0.163,A 
R0014545,8035.0,SF,1112.0,SINGLE FAM.RES.-LAND,8035,0.184,A 
R0014546,7656.0,SF,1112.0,SINGLE FAM.RES.-LAND,7656,0.176,A 
R0014547,7123.0,SF,1112.0,SINGLE FAM.RES.-LAND,7123,0.164,A 
R0014548,7221.0,SF,1112.0,SINGLE FAM.RES.-LAND,7221,0.166,A 
R0014550,6787.0,SF,1112.0,SINGLE FAM.RES.-LAND,6787,0.156,A 
R0014551,7641.0,SF,1112.0,SINGLE FAM.RES.-LAND,7641,0.175,A 
R0014552,7187.0,SF,1112.0,SINGLE FAM.RES.-LAND,7187,0.165,A 
R0014555,15748.0,SF,1112.0,SINGLE FAM.RES.-LAND,15748,0.362,A 
R0014556,8538.0,SF,1112.0,SINGLE FAM.RES.-LAND,8538,0.196,A 
R0014558,7037.0,SF,1112.0,SINGLE FAM.RES.-LAND,7037,0.162,A 
R0014561,7497.0,SF,1112.0,SINGLE FAM.RES.-LAND,7497,0.172,A 
R0014572,7218.0,SF,1112.0,SINGLE FAM.RES.-LAND,7218,0.166,A 
R0014574,6970.0,SF,1112.0,SINGLE FAM.RES.-LAND,6970,0.16,A 
R0014576,11262.0,SF,1112.0,SINGLE FAM.RES.-LAND,11262,0.259,A 
R0014578,10109.0,SF,1112.0,SINGLE FAM.RES.-LAND,10109,0.232,A 
R0014579,7217.0,SF,1112.0,SINGLE FAM.RES.-LAND,7217,0.166,A 
R0014580,11015.0,SF,1112.0,SINGLE FAM.RES.-LAND,11015,0.253,A 
R0014581,6854.0,SF,1112.0,SINGLE FAM.RES.-LAND,6854,0.157,A 
R0014582,7633.0,SF,1112.0,SINGLE FAM.RES.-LAND,7633,0.175,A 
R0014585,8199.0,SF,1112.0,SINGLE FAM.RES.-LAND,8199,0.188,A 
R0014589,6920.0,SF,1112.0,SINGLE FAM.RES.-LAND,6920,0.159,A 
R0014592,7392.0,SF,1112.0,SINGLE FAM.RES.-LAND,7392,0.17,A 
R0014593,7670.0,SF,1112.0,SINGLE FAM.RES.-LAND,7670,0.176,A 
R0014597,7989.0,SF,1112.0,SINGLE FAM.RES.-LAND,7989,0.183,A 
R0014598,7261.0,SF,1112.0,SINGLE FAM.RES.-LAND,7261,0.167,A 
R0014601,10585.0,SF,1112.0,SINGLE FAM.RES.-LAND,10585,0.243,A 
R0014607,6845.0,SF,1112.0,SINGLE FAM.RES.-LAND,6845,0.157,A 
R0014608,7283.0,SF,1112.0,SINGLE FAM.RES.-LAND,7283,0.167,A 
R0014613,7622.0,SF,1112.0,SINGLE FAM.RES.-LAND,7622,0.175,A 
R0014615,7073.0,SF,1112.0,SINGLE FAM.RES.-LAND,7073,0.162,A 
R0014616,7049.0,SF,1112.0,SINGLE FAM.RES.-LAND,7049,0.162,A 
R0014617,7426.0,SF,1112.0,SINGLE FAM.RES.-LAND,7426,0.17,A 
R0014625,7094.0,SF,1112.0,SINGLE FAM.RES.-LAND,7094,0.163,A 
R0014629,6914.0,SF,1112.0,SINGLE FAM.RES.-LAND,6914,0.159,A 
R0014630,7053.0,SF,1112.0,SINGLE FAM.RES.-LAND,7053,0.162,A 
R0014634,7332.0,SF,1112.0,SINGLE FAM.RES.-LAND,7332,0.168,A 
R0014638,7040.0,SF,1112.0,SINGLE FAM.RES.-LAND,7040,0.162,A 
R0014640,6874.0,SF,1112.0,SINGLE FAM.RES.-LAND,6874,0.158,A 
R0014644,14052.0,SF,1112.0,SINGLE FAM.RES.-LAND,14052,0.323,A 
R0014645,8486.0,SF,1112.0,SINGLE FAM.RES.-LAND,8486,0.195,A 
R0014648,6576.0,SF,1112.0,SINGLE FAM.RES.-LAND,6576,0.151,A 
R0014650,9921.0,SF,1112.0,SINGLE FAM.RES.-LAND,9921,0.228,A 
R0014651,7006.0,SF,1112.0,SINGLE FAM.RES.-LAND,7006,0.161,A 
R0014652,6707.0,SF,1112.0,SINGLE FAM.RES.-LAND,6707,0.154,A 
R0014653,7220.0,SF,1112.0,SINGLE FAM.RES.-LAND,7220,0.166,A 
R0014656,7158.0,SF,1112.0,SINGLE FAM.RES.-LAND,7158,0.164,A 
R0014660,7423.0,SF,1112.0,SINGLE FAM.RES.-LAND,7423,0.17,A 
R0014663,6921.0,SF,1112.0,SINGLE FAM.RES.-LAND,6921,0.159,A 
R0014666,8830.0,SF,1112.0,SINGLE FAM.RES.-LAND,8830,0.203,A 
R0014669,11208.0,SF,1112.0,SINGLE FAM.RES.-LAND,11208,0.257,A 
R0014670,8381.0,SF,1112.0,SINGLE FAM.RES.-LAND,8381,0.192,A 
R0014673,7717.0,SF,1112.0,SINGLE FAM.RES.-LAND,7717,0.177,A 
R0014674,7236.0,SF,1112.0,SINGLE FAM.RES.-LAND,7236,0.166,A 
R0014676,6943.0,SF,1112.0,SINGLE FAM.RES.-LAND,6943,0.159,A 
R0014679,6927.0,SF,1112.0,SINGLE FAM.RES.-LAND,6927,0.159,A 
R0014681,8158.0,SF,1112.0,SINGLE FAM.RES.-LAND,8158,0.187,A 
R0014682,7319.0,SF,1112.0,SINGLE FAM.RES.-LAND,7319,0.168,A 
R0014684,10267.0,SF,1112.0,SINGLE FAM.RES.-LAND,10267,0.236,A 
R0014687,7077.0,SF,1112.0,SINGLE FAM.RES.-LAND,7077,0.162,A 
R0014689,7470.0,SF,1112.0,SINGLE FAM.RES.-LAND,7470,0.171,A 
R0014758,7221.0,SF,1112.0,SINGLE FAM.RES.-LAND,7221,0.166,A 
R0014760,7113.0,SF,1112.0,SINGLE FAM.RES.-LAND,7113,0.163,A 
R0014762,7935.0,SF,1112.0,SINGLE FAM.RES.-LAND,7935,0.182,A 
R0014768,7082.0,SF,1112.0,SINGLE FAM.RES.-LAND,7082,0.163,A 
R0014769,7947.0,SF,1112.0,SINGLE FAM.RES.-LAND,7947,0.182,A 
R0014770,7738.0,SF,1112.0,SINGLE FAM.RES.-LAND,7738,0.178,A 
R0014772,7158.0,SF,1112.0,SINGLE FAM.RES.-LAND,7158,0.164,A 
R0014775,8101.0,SF,1112.0,SINGLE FAM.RES.-LAND,8101,0.186,A 
R0014777,7189.0,SF,1112.0,SINGLE FAM.RES.-LAND,7189,0.165,A 
R0014781,7420.0,SF,1112.0,SINGLE FAM.RES.-LAND,7420,0.17,A 
R0014789,7331.0,SF,1112.0,SINGLE FAM.RES.-LAND,7331,0.168,A 
R0014790,11507.0,SF,1112.0,SINGLE FAM.RES.-LAND,11507,0.264,A 
R0014791,6918.0,SF,1112.0,SINGLE FAM.RES.-LAND,6918,0.159,A 
R0014792,7404.0,SF,1112.0,SINGLE FAM.RES.-LAND,7404,0.17,A 
R0014794,7091.0,SF,1112.0,SINGLE FAM.RES.-LAND,7091,0.163,A 
R0014795,12429.0,SF,1112.0,SINGLE FAM.RES.-LAND,12429,0.285,A 
R0014796,6967.0,SF,1112.0,SINGLE FAM.RES.-LAND,6967,0.16,A 
R0014798,6976.0,SF,1112.0,SINGLE FAM.RES.-LAND,6976,0.16,A 
R0014799,7548.0,SF,1112.0,SINGLE FAM.RES.-LAND,7548,0.173,A 
R0014800,7244.0,SF,1112.0,SINGLE FAM.RES.-LAND,7244,0.166,A 
R0014805,7518.0,SF,1112.0,SINGLE FAM.RES.-LAND,7518,0.173,A 
R0014807,7376.0,SF,1112.0,SINGLE FAM.RES.-LAND,7376,0.169,A 
R0014809,9576.0,SF,1112.0,SINGLE FAM.RES.-LAND,9576,0.22,A 
R0014818,13013.0,SF,1112.0,SINGLE FAM.RES.-LAND,13013,0.299,A 
R0014822,10071.0,SF,1112.0,SINGLE FAM.RES.-LAND,10071,0.231,A 
R0014824,14355.0,SF,1112.0,SINGLE FAM.RES.-LAND,14355,0.33,A 
R0014837,12954.0,SF,1112.0,SINGLE FAM.RES.-LAND,12954,0.297,A 
R0014839,13246.0,SF,1112.0,SINGLE FAM.RES.-LAND,13246,0.304,A 
R0014840,7535.0,SF,1112.0,SINGLE FAM.RES.-LAND,7535,0.173,A 
R0014847,6864.0,SF,1112.0,SINGLE FAM.RES.-LAND,6864,0.158,A 
R0014850,8616.0,SF,1112.0,SINGLE FAM.RES.-LAND,8616,0.198,A 
R0014851,14520.0,SF,1112.0,SINGLE FAM.RES.-LAND,14520,0.333,A 
R0014852,8196.0,SF,1112.0,SINGLE FAM.RES.-LAND,8196,0.188,A 
R0014862,9930.0,SF,1112.0,SINGLE FAM.RES.-LAND,9930,0.228,A 
R0014863,11418.0,SF,1112.0,SINGLE FAM.RES.-LAND,11418,0.262,A 
R0014868,13926.0,SF,1112.0,SINGLE FAM.RES.-LAND,13926,0.32,A 
R0014869,8762.0,SF,1112.0,SINGLE FAM.RES.-LAND,8762,0.201,A 
R0014872,13416.0,SF,1112.0,SINGLE FAM.RES.-LAND,13416,0.308,A 
R0014882,8545.0,SF,1112.0,SINGLE FAM.RES.-LAND,8545,0.196,A 
