strap,tax_yr,bldAcutalVal,LandAcutalVal,xfActualVal,totalActualVal,landAssessedVal,bldAssessedVal,xfAssessedVal,totalAssessedVal,status_cd
R0012224,2021,182500,329400,,511900,23552.0,13049.0,,36601,A 
R0012227,2021,261100,367500,,628600,26276.0,18669.0,,44945,A 
R0012230,2021,339000,429600,,768600,30716.0,24239.0,,54955,A 
R0012231,2021,288000,434100,,722100,31038.0,20592.0,,51630,A 
R0012232,2021,195000,701300,,896300,50143.0,13943.0,,64086,A 
R0012233,2021,157000,598000,,755000,42757.0,11226.0,,53983,A 
R0012234,2021,178600,379600,,558200,27141.0,12770.0,,39911,A 
R0012237,2021,303300,736100,,1039400,52631.0,21686.0,,74317,A 
R0012238,2021,594800,371200,,966000,26541.0,42528.0,,69069,A 
R0012241,2021,136300,490500,,626800,35071.0,9745.0,,44816,A 
R0012243,2021,290400,406200,,696600,29043.0,20764.0,,49807,A 
R0012246,2021,126000,442900,,568900,31667.0,9009.0,,40676,A 
R0012247,2021,348900,391800,,740700,28014.0,24946.0,,52960,A 
R0012248,2021,161000,436000,,597000,31174.0,11512.0,,42686,A 
R0012249,2021,166230,1496070,,1662300,106969.0,11885.0,,118854,A 
R0012254,2021,260000,376800,,636800,26941.0,18590.0,,45531,A 
R0012255,2021,169100,804100,,973200,57493.0,12091.0,,69584,A 
R0012262,2021,1586800,1270000,,2856800,90805.0,113456.0,,204261,A 
R0012264,2021,309000,952500,,1261500,68104.0,22094.0,,90198,A 
R0012265,2021,211050,374400,,585450,26770.0,15090.0,,41860,A 
R0012266,2021,218100,375900,,594000,26877.0,15594.0,,42471,A 
R0012268,2021,271400,334800,,606200,23938.0,19405.0,,43343,A 
R0012271,2021,184600,372200,,556800,26612.0,13199.0,,39811,A 
R0012272,2021,278000,543000,,821000,38825.0,19877.0,,58702,A 
R0012273,2021,229300,369300,,598600,26405.0,16395.0,,42800,A 
R0012275,2021,1385500,1298400,,2683900,92836.0,99063.0,,191899,A 
R0012276,2021,176100,729800,,905900,52181.0,12591.0,,64772,A 
R0012279,2021,275100,330700,,605800,23645.0,19670.0,,43315,A 
R0012281,2021,187100,666200,,853300,47633.0,13378.0,,61011,A 
R0012282,2021,199600,457900,,657500,32740.0,14271.0,,47011,A 
R0012284,2021,614370,652700,,1267070,46668.0,43927.0,,90595,A 
R0012285,2021,435600,664900,,1100500,47540.0,31145.0,,78685,A 
R0012288,2021,275100,369200,,644300,26398.0,19670.0,,46068,A 
R0012289,2021,271900,398700,,670600,28507.0,19441.0,,47948,A 
R0012290,2021,316700,383800,,700500,27442.0,22644.0,,50086,A 
R0012295,2021,281400,376900,,658300,26948.0,20120.0,,47068,A 
R0012298,2021,232000,378300,,610300,27048.0,16588.0,,43636,A 
R0012300,2021,130800,363800,,494600,26012.0,9352.0,,35364,A 
R0012302,2021,236200,469300,,705500,33555.0,16888.0,,50443,A 
R0012306,2021,347900,646500,,994400,46225.0,24875.0,,71100,A 
R0012308,2021,286500,372400,,658900,26627.0,20485.0,,47112,A 
R0012311,2021,405500,1047200,,1452700,74875.0,28993.0,,103868,A 
R0012314,2021,167400,1175900,,1343300,84077.0,11969.0,,96046,A 
R0012315,2021,274800,812800,,1087600,58115.0,19648.0,,77763,A 
R0012319,2021,456800,382700,,839500,27363.0,32661.0,,60024,A 
R0012322,2021,244100,402300,,646400,28764.0,17453.0,,46217,A 
R0012327,2021,733000,444100,,1177100,31753.0,52410.0,,84163,A 
R0012330,2021,128200,384200,,512400,27470.0,9166.0,,36636,A 
R0012337,2021,192000,613500,,805500,43865.0,13728.0,,57593,A 
R0012340,2021,410200,434800,,845000,31088.0,29329.0,,60417,A 
R0012341,2021,317800,441700,,759500,31582.0,22723.0,,54305,A 
R0012343,2021,189400,367900,,557300,26305.0,13542.0,,39847,A 
R0012344,2021,253170,798700,,1051870,57107.0,18101.0,,75208,A 
R0012345,2021,250800,432500,,683300,30924.0,17932.0,,48856,A 
R0012347,2021,1252600,946000,,2198600,67639.0,89561.0,,157200,A 
R0012363,2021,377600,490400,,868000,35064.0,26998.0,,62062,A 
R0012365,2021,198300,390400,,588700,27914.0,14178.0,,42092,A 
R0012369,2021,311300,372500,,683800,26634.0,22258.0,,48892,A 
R0012381,2021,552700,663600,,1216300,47447.0,39518.0,,86965,A 
R0012383,2021,322200,474800,,797000,33948.0,23037.0,,56985,A 
R0012386,2021,78140,703260,,781400,50283.0,5587.0,,55870,A 
R0012389,2021,388300,456800,,845100,32661.0,27763.0,,60424,A 
R0012390,2021,235000,374900,,609900,26805.0,16803.0,,43608,A 
R0012391,2021,133800,653800,,787600,46747.0,9567.0,,56314,A 
R0012392,2021,284200,846500,,1130700,60525.0,20320.0,,80845,A 
R0012398,2021,147400,407300,,554700,29122.0,10539.0,,39661,A 
R0012401,2021,228700,430800,,659500,30802.0,16352.0,,47154,A 
R0012402,2021,230000,372100,,602100,26605.0,16445.0,,43050,A 
R0012403,2021,298400,490000,,788400,35035.0,21336.0,,56371,A 
R0012404,2021,187000,372000,,559000,26598.0,13371.0,,39969,A 
R0012407,2021,165400,700100,,865500,50057.0,11826.0,,61883,A 
R0012409,2021,297000,405300,,702300,28979.0,21236.0,,50215,A 
R0012413,2021,180500,945700,,1126200,67618.0,12906.0,,80524,A 
R0012414,2021,235000,397100,,632100,28393.0,16803.0,,45196,A 
R0012421,2021,220300,373100,,593400,26677.0,15751.0,,42428,A 
R0012425,2021,718600,902500,,1621100,64529.0,51380.0,,115909,A 
R0012427,2021,579600,976500,,1556100,69820.0,41441.0,,111261,A 
R0012436,2021,843120,699600,,1542720,50021.0,60283.0,,110304,A 
R0012441,2021,460000,612700,,1072700,43808.0,32890.0,,76698,A 
R0012448,2021,178900,654300,,833200,46782.0,12791.0,,59573,A 
R0012449,2021,348100,657600,,1005700,47018.0,24889.0,,71907,A 
R0012452,2021,242200,366200,,608400,26183.0,17317.0,,43500,A 
R0012456,2021,400100,400800,,800900,28657.0,28607.0,,57264,A 
R0012457,2021,223500,652000,,875500,46618.0,15980.0,,62598,A 
R0012459,2021,452400,815600,,1268000,58315.0,32347.0,,90662,A 
R0012461,2021,89170,802530,,891700,57381.0,6376.0,,63757,A 
R0012468,2021,226140,388400,,614540,27771.0,16169.0,,43940,A 
R0012469,2021,159700,359900,,519600,25733.0,11419.0,,37152,A 
R0012471,2021,133600,383100,,516700,27392.0,9552.0,,36944,A 
R0012477,2021,160700,451700,,612400,32297.0,11490.0,,43787,A 
R0012478,2021,235100,371700,,606800,26577.0,16810.0,,43387,A 
R0012480,2021,154900,394800,,549700,28228.0,11075.0,,39303,A 
R0012484,2021,415000,473900,,888900,33884.0,29673.0,,63557,A 
R0012487,2021,209200,420600,,629800,30073.0,14958.0,,45031,A 
R0012488,2021,177600,371900,,549500,26591.0,12698.0,,39289,A 
R0012489,2021,123800,430600,,554400,30788.0,8852.0,,39640,A 
R0012494,2021,116600,676000,,792600,48334.0,8337.0,,56671,A 
R0012498,2021,231500,464500,,696000,33212.0,16552.0,,49764,A 
R0012501,2021,325900,446100,,772000,31896.0,23302.0,,55198,A 
R0012502,2021,186900,376000,,562900,26884.0,13363.0,,40247,A 
R0012504,2021,105400,439100,,544500,31396.0,7536.0,,38932,A 
R0012505,2021,150600,434300,,584900,31052.0,10768.0,,41820,A 
R0012507,2021,260000,910700,,1170700,65115.0,18590.0,,83705,A 
R0012509,2021,180500,582600,,763100,41656.0,12906.0,,54562,A 
R0012510,2021,302700,379400,,682100,27127.0,21643.0,,48770,A 
R0012512,2021,283200,431400,,714600,30845.0,20249.0,,51094,A 
R0012515,2021,354400,485300,,839700,34699.0,25340.0,,60039,A 
R0012518,2021,179600,681600,,861200,48734.0,12841.0,,61575,A 
R0012520,2021,229600,382900,,612500,27377.0,16416.0,,43793,A 
R0012521,2021,136200,773600,,909800,55312.0,9738.0,,65050,A 
R0012528,2021,100300,648900,,749200,46396.0,7171.0,,53567,A 
R0012536,2021,187000,668500,,855500,47798.0,13371.0,,61169,A 
R0012537,2021,359100,472600,,831700,33791.0,25676.0,,59467,A 
R0012547,2021,246600,397800,,644400,28443.0,17632.0,,46075,A 
R0012549,2021,183500,427200,,610700,30545.0,13120.0,,43665,A 
R0012550,2021,80830,727470,,808300,52014.0,5779.0,,57793,A 
R0012551,2021,198400,649800,,848200,46461.0,14186.0,,60647,A 
R0012552,2021,221200,703200,,924400,50279.0,15816.0,,66095,A 
R0012556,2021,272800,375300,,648100,26834.0,19505.0,,46339,A 
R0012560,2021,224200,374500,,598700,26777.0,16030.0,,42807,A 
R0012575,2021,59150,532350,,591500,38063.0,4229.0,,42292,A 
R0012576,2021,69930,629370,,699300,45000.0,5000.0,,50000,A 
R0012577,2021,430100,867800,,1297900,62048.0,30752.0,,92800,A 
R0012580,2021,614000,437500,,1051500,31281.0,43901.0,,75182,A 
R0012581,2021,376900,373500,,750400,26705.0,26948.0,,53653,A 
R0012583,2021,778400,665100,,1443500,47555.0,55656.0,,103211,A 
R0012585,2021,114200,591800,,706000,42314.0,8165.0,,50479,A 
R0012590,2021,112400,686300,,798700,49070.0,8037.0,,57107,A 
R0012591,2021,101970,917730,,1019700,65618.0,7291.0,,72909,A 
R0012593,2021,209800,647200,,857000,46275.0,15001.0,,61276,A 
R0012597,2021,300200,438100,,738300,31324.0,21464.0,,52788,A 
R0012599,2021,285200,402700,,687900,28793.0,20392.0,,49185,A 
R0012606,2021,113600,640400,,754000,45789.0,8122.0,,53911,A 
R0012607,2021,171400,643600,,815000,46017.0,12255.0,,58272,A 
R0012608,2021,361500,382200,,743700,27327.0,25847.0,,53174,A 
R0012610,2021,121100,367100,,488200,26248.0,8659.0,,34907,A 
R0012612,2021,420500,368900,,789400,26376.0,30066.0,,56442,A 
R0012617,2021,508300,647200,,1155500,46275.0,36343.0,,82618,A 
R0012618,2021,327600,664400,,992000,47505.0,23423.0,,70928,A 
R0012621,2021,234500,429700,,664200,30724.0,16767.0,,47491,A 
R0012622,2021,147000,652600,,799600,46661.0,10511.0,,57172,A 
R0012623,2021,120100,644600,,764700,46089.0,8587.0,,54676,A 
R0012624,2021,878800,767400,,1646200,54869.0,62834.0,,117703,A 
R0012627,2021,294400,676300,,970700,48355.0,21050.0,,69405,A 
R0012629,2021,222300,396700,,619000,28364.0,15894.0,,44258,A 
R0012630,2021,176900,439400,,616300,31417.0,12648.0,,44065,A 
R0012634,2021,422200,376100,,798300,26891.0,30187.0,,57078,A 
R0012636,2021,269500,447100,,716600,31968.0,19269.0,,51237,A 
R0012638,2021,526500,760700,,1287200,54390.0,37645.0,,92035,A 
R0012641,2021,123550,1111950,,1235500,79504.0,8834.0,,88338,A 
R0012642,2021,97640,878760,,976400,62831.0,6981.0,,69812,A 
R0012646,2021,1574100,859300,,2433400,61440.0,112548.0,,173988,A 
R0012652,2021,756000,1097400,,1853400,78464.0,54054.0,,132518,A 
R0012654,2021,73010,657090,,730100,46982.0,5220.0,,52202,A 
R0012656,2021,174400,656000,,830400,46904.0,12470.0,,59374,A 
R0012671,2021,665300,372300,,1037600,26619.0,47569.0,,74188,A 
R0012673,2021,188700,405100,,593800,28965.0,13492.0,,42457,A 
R0012678,2021,183500,716500,,900000,51230.0,13120.0,,64350,A 
R0012679,2021,208600,808500,,1017100,57808.0,14915.0,,72723,A 
R0012680,2021,181000,375100,,556100,26820.0,12942.0,,39762,A 
R0012681,2021,375600,430400,,806000,30774.0,26855.0,,57629,A 
R0012683,2021,219700,448700,,668400,32082.0,15709.0,,47791,A 
R0012688,2021,886300,635500,,1521800,45438.0,63370.0,,108808,A 
R0012689,2021,262700,375800,,638500,26870.0,18783.0,,45653,A 
R0012693,2021,220000,398100,,618100,28464.0,15730.0,,44194,A 
R0012694,2021,185700,709000,,894700,50694.0,13278.0,,63972,A 
R0012699,2021,248300,667400,,915700,47719.0,17753.0,,65472,A 
R0012700,2021,196500,415700,,612200,29723.0,14050.0,,43773,A 
R0012705,2021,303900,387100,,691000,27678.0,21729.0,,49407,A 
R0012710,2021,270900,369900,,640800,26448.0,19369.0,,45817,A 
R0012711,2021,332600,479500,,812100,34284.0,23781.0,,58065,A 
R0012712,2021,230600,468200,,698800,33476.0,16488.0,,49964,A 
R0012714,2021,233900,374200,,608100,26755.0,16724.0,,43479,A 
R0012718,2021,162800,675300,,838100,48284.0,11640.0,,59924,A 
R0012720,2021,111760,1005840,,1117600,71918.0,7991.0,,79909,A 
R0012721,2021,292000,356700,,648700,25504.0,20878.0,,46382,A 
R0012723,2021,86230,776070,,862300,55489.0,6165.0,,61654,A 
R0012726,2021,216100,336100,,552200,24031.0,15451.0,,39482,A 
R0012727,2021,238100,665000,,903100,47548.0,17024.0,,64572,A 
R0012728,2021,550800,654800,,1205600,46818.0,39382.0,,86200,A 
R0012733,2021,273000,693700,,966700,49600.0,19520.0,,69120,A 
R0012735,2021,249300,638600,,887900,45660.0,17825.0,,63485,A 
R0012737,2021,413900,461500,,875400,32997.0,29594.0,,62591,A 
R0012740,2021,251400,375600,,627000,26855.0,17975.0,,44830,A 
R0012742,2021,225400,429300,,654700,30695.0,16116.0,,46811,A 
R0012744,2021,248200,436100,,684300,31181.0,17746.0,,48927,A 
R0012745,2021,131900,651700,,783600,46597.0,9431.0,,56028,A 
R0012749,2021,214000,363100,,577100,25962.0,15301.0,,41263,A 
R0012750,2021,87800,658500,,746300,47083.0,6278.0,,53361,A 
R0012754,2021,121100,814100,,935200,58208.0,8659.0,,66867,A 
R0012755,2021,164200,373900,,538100,26734.0,11740.0,,38474,A 
R0012756,2021,139700,387600,,527300,27713.0,9989.0,,37702,A 
R0012757,2021,271100,380700,,651800,27220.0,19384.0,,46604,A 
R0012758,2021,74800,650800,,725600,46532.0,5348.0,,51880,A 
R0012759,2021,163500,407800,,571300,29158.0,11690.0,,40848,A 
R0012760,2021,162600,415000,,577600,29673.0,11626.0,,41299,A 
R0012761,2021,195600,391000,,586600,27957.0,13985.0,,41942,A 
R0012762,2021,214900,457900,,672800,32740.0,15365.0,,48105,A 
R0012769,2021,232800,348200,,581000,24896.0,16645.0,,41541,A 
R0012770,2021,348000,374700,,722700,26791.0,24882.0,,51673,A 
R0012783,2021,133700,819900,,953600,58623.0,9560.0,,68183,A 
R0012784,2021,276900,369200,,646100,26398.0,19798.0,,46196,A 
R0012785,2021,180300,429800,,610100,30731.0,12891.0,,43622,A 
R0012786,2021,361400,387800,,749200,27728.0,25840.0,,53568,A 
R0012787,2021,171900,391000,,562900,27957.0,12291.0,,40248,A 
R0012788,2021,186300,368700,,555000,26362.0,13320.0,,39682,A 
R0012789,2021,69500,625500,,695000,44723.0,4969.0,,49692,A 
R0012790,2021,339800,379800,,719600,27156.0,24296.0,,51452,A 
R0012791,2021,163646,163646,,327292,11701.0,11701.0,,23402,A 
R0012797,2021,210400,439700,,650100,31439.0,15044.0,,46483,A 
R0012800,2021,72850,655650,,728500,46879.0,5209.0,,52088,A 
R0012801,2021,71200,636120,,707320,45483.0,5091.0,,50574,A 
R0012802,2021,105600,693600,,799200,49592.0,7550.0,,57142,A 
R0012803,2021,281900,371300,,653200,26548.0,20156.0,,46704,A 
R0012805,2021,291100,972500,,1263600,69534.0,20814.0,,90348,A 
R0012806,2021,410400,467300,,877700,33412.0,29344.0,,62756,A 
R0012808,2021,235400,354700,,590100,25361.0,16831.0,,42192,A 
R0012812,2021,245600,429400,,675000,30702.0,17560.0,,48262,A 
R0012813,2021,447900,444900,,892800,31810.0,32025.0,,63835,A 
R0012814,2021,208500,386800,,595300,27656.0,14908.0,,42564,A 
R0012817,2021,117300,440500,,557800,31496.0,8387.0,,39883,A 
R0012819,2021,200000,370500,,570500,26491.0,14300.0,,40791,A 
R0012820,2021,196800,663800,,860600,47462.0,14071.0,,61533,A 
R0012826,2021,644300,684500,,1328800,48942.0,46067.0,,95009,A 
R0012827,2021,214800,413300,,628100,29551.0,15358.0,,44909,A 
R0012832,2021,179800,372200,,552000,26612.0,12856.0,,39468,A 
R0012833,2021,149520,434700,,584220,31081.0,10691.0,,41772,A 
R0012836,2021,220100,373400,,593500,26698.0,15737.0,,42435,A 
R0012839,2021,263400,336900,,600300,24088.0,18833.0,,42921,A 
R0012843,2021,499300,376400,,875700,26913.0,35700.0,,62613,A 
R0012845,2021,347500,661800,,1009300,47319.0,24846.0,,72165,A 
R0012849,2021,183000,508600,,691600,36365.0,13085.0,,49450,A 
R0012850,2021,145600,396700,,542300,28364.0,10410.0,,38774,A 
R0012851,2021,99700,407100,,506800,29108.0,7129.0,,36237,A 
R0012852,2021,225500,838600,,1064100,59960.0,16123.0,,76083,A 
R0012856,2021,194400,507800,,702200,36308.0,13900.0,,50208,A 
R0012857,2021,145100,411400,,556500,29415.0,10375.0,,39790,A 
R0012868,2021,265300,696300,,961600,49785.0,18969.0,,68754,A 
R0012869,2021,313300,655500,,968800,46868.0,22401.0,,69269,A 
R0012876,2021,155800,439200,,595000,31403.0,11140.0,,42543,A 
R0012877,2021,468700,655700,,1124400,46883.0,33512.0,,80395,A 
R0012878,2021,184000,989500,,1173500,70749.0,13156.0,,83905,A 
R0012880,2021,208200,367500,,575700,26276.0,14886.0,,41162,A 
R0012881,2021,146400,439500,,585900,31424.0,10468.0,,41892,A 
R0012885,2021,110600,436100,,546700,31181.0,7908.0,,39089,A 
R0012889,2021,225900,372100,,598000,26605.0,16152.0,,42757,A 
R0012893,2021,446700,988500,,1435200,70678.0,31939.0,,102617,A 
R0012894,2021,453500,399300,,852800,28550.0,32426.0,,60976,A 
R0012896,2021,345600,493800,,839400,35307.0,24710.0,,60017,A 
R0012902,2021,185700,400300,,586000,28621.0,13278.0,,41899,A 
R0012904,2021,161200,598000,,759200,42757.0,11526.0,,54283,A 
R0012905,2021,82000,680400,,762400,48649.0,5863.0,,54512,A 
R0012907,2021,150500,399700,,550200,28579.0,10761.0,,39340,A 
R0012911,2021,185900,436800,,622700,31231.0,13292.0,,44523,A 
R0012912,2021,127900,447600,,575500,32003.0,9145.0,,41148,A 
R0012917,2021,289100,545000,,834100,38968.0,20671.0,,59639,A 
R0012923,2021,384700,386300,,771000,27620.0,27506.0,,55126,A 
R0012927,2021,187000,407600,,594600,29143.0,13371.0,,42514,A 
R0012929,2021,239500,710700,,950200,50815.0,17124.0,,67939,A 
R0012931,2021,67790,610110,,677900,43623.0,4847.0,,48470,A 
R0012933,2021,156700,451100,,607800,32254.0,11204.0,,43458,A 
R0012936,2021,320400,410400,,730800,29344.0,22909.0,,52253,A 
R0012939,2021,229000,400200,,629200,28614.0,16374.0,,44988,A 
R0012948,2021,114360,1029240,,1143600,73591.0,8177.0,,81768,A 
R0012949,2021,165100,404700,,569800,28936.0,11805.0,,40741,A 
R0012951,2021,106800,485700,,592500,34728.0,7636.0,,42364,A 
R0012953,2021,364100,368500,,732600,26348.0,26033.0,,52381,A 
R0012954,2021,245800,371600,,617400,26569.0,17575.0,,44144,A 
R0012957,2021,426100,494700,,920800,35371.0,30466.0,,65837,A 
R0012958,2021,211000,460400,,671400,32919.0,15087.0,,48006,A 
R0012960,2021,191900,618100,,810000,44194.0,13721.0,,57915,A 
R0012961,2021,250700,384700,,635400,27506.0,17925.0,,45431,A 
R0012963,2021,113130,1018170,,1131300,72799.0,8089.0,,80888,A 
R0012965,2021,262500,744400,,1006900,53225.0,18769.0,,71994,A 
R0012968,2021,308200,375600,,683800,26855.0,22036.0,,48891,A 
R0012979,2021,68280,614520,,682800,43938.0,4882.0,,48820,A 
R0012983,2021,371400,524700,,896100,37516.0,26555.0,,64071,A 
R0012986,2021,178000,949800,,1127800,67911.0,12727.0,,80638,A 
R0012987,2021,55960,503640,,559600,36010.0,4001.0,,40011,A 
R0012989,2021,176000,433600,,609600,31002.0,12584.0,,43586,A 
R0012992,2021,108800,443600,,552400,31717.0,7779.0,,39496,A 
R0012996,2021,877800,964600,,1842400,68969.0,62763.0,,131732,A 
R0012998,2021,186100,365300,,551400,26119.0,13306.0,,39425,A 
R0013000,2021,246000,372100,,618100,26605.0,17589.0,,44194,A 
R0013001,2021,132400,376200,,508600,26898.0,9467.0,,36365,A 
R0013002,2021,503800,644500,,1148300,46082.0,36022.0,,82104,A 
R0013005,2021,288800,357300,,646100,25547.0,20649.0,,46196,A 
R0013007,2021,186400,458600,,645000,32790.0,13328.0,,46118,A 
R0013008,2021,139800,429800,,569600,30731.0,9996.0,,40727,A 
R0013009,2021,156600,340900,,497500,24374.0,11197.0,,35571,A 
R0013010,2021,395200,470700,,865900,33655.0,28257.0,,61912,A 
R0013011,2021,244600,370800,,615400,26512.0,17489.0,,44001,A 
R0013013,2021,229800,371200,,601000,26541.0,16431.0,,42972,A 
R0013016,2021,358500,536400,,894900,38353.0,25633.0,,63986,A 
R0013019,2021,266300,440400,,706700,31489.0,19040.0,,50529,A 
R0013025,2021,172700,445200,,617900,31832.0,12348.0,,44180,A 
R0013028,2021,434000,651000,,1085000,46547.0,31031.0,,77578,A 
R0013029,2021,264200,380300,,644500,27191.0,18890.0,,46081,A 
R0013031,2021,192000,433500,,625500,30995.0,13728.0,,44723,A 
R0013032,2021,931500,929200,,1860700,66438.0,66602.0,,133040,A 
R0013034,2021,173000,698300,,871300,49928.0,12370.0,,62298,A 
R0013035,2021,160700,688200,,848900,49206.0,11490.0,,60696,A 
R0013037,2021,204845,469700,,674545,33584.0,14646.0,,48230,A 
R0013040,2021,249600,518200,,767800,37051.0,17846.0,,54897,A 
R0013043,2021,229400,335300,,564700,23974.0,16402.0,,40376,A 
R0013044,2021,73880,664920,,738800,47542.0,5282.0,,52824,A 
R0013047,2021,260700,365000,,625700,26098.0,18640.0,,44738,A 
R0013051,2021,388200,684300,,1072500,48927.0,27756.0,,76683,A 
R0013053,2021,235800,433500,,669300,30995.0,16860.0,,47855,A 
R0013056,2021,364500,873900,,1238400,62484.0,26062.0,,88546,A 
R0013057,2021,326000,754600,,1080600,53954.0,23309.0,,77263,A 
R0013065,2021,179400,442600,,622000,31646.0,12827.0,,44473,A 
R0013068,2021,470000,437700,,907700,31296.0,33605.0,,64901,A 
R0013073,2021,305000,369800,,674800,26441.0,21808.0,,48249,A 
R0013077,2021,154100,429300,,583400,30695.0,11018.0,,41713,A 
R0013080,2021,707760,706200,,1413960,50493.0,50605.0,,101098,A 
R0013085,2021,243200,428800,,672000,30659.0,17389.0,,48048,A 
R0013095,2021,354600,473500,,828100,33855.0,25354.0,,59209,A 
R0013096,2021,237700,375500,,613200,26848.0,16996.0,,43844,A 
R0013097,2021,229700,454700,,684400,32511.0,16424.0,,48935,A 
R0013098,2021,253700,724600,,978300,51809.0,18140.0,,69949,A 
R0013102,2021,136300,366200,,502500,26183.0,9745.0,,35928,A 
R0013103,2021,82200,648200,,730400,46346.0,5877.0,,52223,A 
R0013105,2021,339400,674500,,1013900,48227.0,24267.0,,72494,A 
R0013106,2021,325300,864800,,1190100,61833.0,23259.0,,85092,A 
R0013108,2021,132820,132820,,265640,9497.0,9497.0,,18994,A 
R0013109,2021,180900,652400,,833300,46647.0,12934.0,,59581,A 
R0013122,2021,246700,652700,,899400,46668.0,17639.0,,64307,A 
R0013123,2021,68210,613890,,682100,43893.0,4877.0,,48770,A 
R0013125,2021,248200,372600,,620800,26641.0,17746.0,,44387,A 
R0013126,2021,68930,620370,,689300,44356.0,4928.0,,49284,A 
