"PlayerID","PlayerName","Jersey","SchoolName","Height","Weight","DraftYear","JetPosition","pff_PLAYID","GameKey","pff_TEAM","pff_POSITION","pff_GAMEPOSITION","pff_PFFGRADE","pff_ROLE","pff_ASSIST","pff_BATTEDPASS","pff_BOXPLAYER","pff_CAUSEDFLAG","pff_DEFTECHNIQUE","pff_DROPPEDINTERCEPTION","pff_FIRSTCONTACT","pff_FIRSTCONTACTBLOCKED","pff_FORCEDFUMBLE","pff_FUMBLERECOVERED","pff_HIT","pff_HURRY","pff_INTERCEPTION","pff_MISSEDTACKLE","pff_MISSEDTACKLEONQB","pff_PASSBREAKUP","pff_PENALTY","pff_PFFPENGRADE","pff_PLAYERDEPTH","pff_PRESS","pff_PRESSURE","pff_PRIMARYCOVERAGE","pff_SACK","pff_SECONDARYCOVERAGE","pff_STOP","pff_TACKLE","pff_TOUCHDOWN","pff_CONTESTEDCATCH","pff_INCOMPLETIONREASON","pff_MISSEDTACKLEDETAIL","BlockID","BlockName","BlockLevel","BlockType","CovAsmt","MUID","Matchup","NGSMUID","CoverageOrder","Open","HighestCovProb","NGSMatchup","PFFVAR","EPAR"
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4950985,59072,"DAL","LILB","SS","0","Pass Rush","","","Y","","19","","","","","","","","","","","","","","0","","","","","","","","","","",NA,53579,"Kenneth Gainwell","BF","PU",NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.15
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4950988,59072,"DAL","MLB","SS","0","Lined up Defense","","","Y","","21","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4950992,59072,"DAL","SCBR","SS","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"HCR",47834,"A.J. Brown",NA,NA,NA,NA,NA,0.03,0.16
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4950994,59072,"DAL","SCBR","SS","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"HCR",NA,NA,46118,1,0,0.984705209732056,"Dallas Goedert",0.03,0.2
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4950996,59072,"DAL","SCBR","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"CFR",53579,"Kenneth Gainwell",53579,1,0,0.977861762046814,"Kenneth Gainwell",0.06,0.29
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951031,59072,"DAL","SCBoL","SS","0","Pass Rush","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","",NA,39950,"Lane Johnson","LOS","PP",NA,NA,NA,NA,NA,NA,NA,NA,-0.04,-0.2
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951034,59072,"DAL","LLB","SS","0.5","Run Defense","","","Y","","09","","Y","","","","","","","","","","","","4","","","","","","Y","Y","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.7
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951041,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"CFL",46118,"Dallas Goedert",46118,1,1,0.997065842151642,"Dallas Goedert",0.1,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951049,59072,"DAL","SSL","SS","0","Coverage","","","","","08","","","","","","","","","","","","","","8","","","","","","","","","","",NA,NA,NA,NA,NA,"2L",NA,NA,NA,NA,NA,NA,NA,0.07,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951053,59072,"DAL","LLB","SS","0","Coverage","","","Y","","05","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",46118,1,0,0.984656095504761,"Dallas Goedert",0.02,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951038,59072,"DAL","FS","SS","0","Coverage","","","","","","","","","","","","","","","","","","","18","","","","","","","","","","",NA,NA,NA,NA,NA,"HOL",NA,NA,NA,NA,NA,NA,NA,0.01,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951061,59072,"DAL","FSR","SS","0","Run Defense","","","","","","","","","","","","","","","","","","","14","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951064,59072,"DAL","RLB","SS","0","Run Defense","","","Y","","31","","","","","","","","","","","","","","5","","","","","","","","","","",NA,46118,"Dallas Goedert","2L","CU",NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951067,59072,"DAL","SCBR","SS","0","Run Defense","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,52608,"Quez Watkins","EB","MN",NA,NA,NA,NA,NA,NA,NA,NA,-0.04,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951072,59072,"DAL","SCBR","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",45102,"Zach Pascal",NA,NA,NA,NA,NA,0,-0.04
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951115,59072,"DAL","RLB","SS","0","Run Defense","","","Y","","39","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.2
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951120,59072,"DAL","LLB","SS","0","Coverage","","","Y","","06","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",53946,"Jack Stoll",46118,1,0,0.973780274391174,"Dallas Goedert",0.02,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951128,59072,"DAL","SCBR","SS","0.5","Run Defense","","","","","","","","","","Y","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.6
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951165,59072,"DAL","LLB","SS","0","Run Defense","","","Y","","03","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951168,59072,"DAL","SCBL","SS","0","Run Defense","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,52608,"Quez Watkins","EB","CK",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951171,59072,"DAL","ROLB","SS","0","Run Defense","","","Y","","44","","","","","","","","","","","","","","0","","","","","","","","","","",NA,47834,"A.J. Brown","EB","MN",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951175,59072,"DAL","LLB","SS","0","Coverage","","","Y","","03","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",NA,NA,NA,NA,NA,0.04,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951178,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",NA,NA,NA,NA,NA,0.02,-0.05
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951181,59072,"DAL","FS","SS","0","Coverage","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","",NA,NA,NA,NA,NA,"HOL",NA,NA,53439,1,0,0.77274090051651,"DeVonta Smith",0.02,-0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951184,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",46118,1,0,0.998129725456238,"Dallas Goedert",0.1,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951187,59072,"DAL","FS","SS","0","Run Defense","","","","","","","","","","","","","","","","","","","13","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.01
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951189,59072,"DAL","LLB","SS","0","Run Defense","","","Y","","09","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.03
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951191,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"CFL",52608,"Quez Watkins",52608,1,0,0.997204780578613,"Quez Watkins",0.08,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951193,59072,"DAL","LLB","SS","0","Run Defense","","","Y","","09","","","","","","","","","","","","","","3","","","","","","","","","","",NA,39950,"Lane Johnson","2L","PH",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951197,59072,"DAL","RLB","SS","0","Run Defense","","","Y","","37","","","","","","","","","","","","","","3","","","","","","","","","","",NA,46302,"Jordan Mailata","LOS","PH",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951201,59072,"DAL","SCBR","SS","-1.0","Coverage","","","","","","","","","","","","","","","","","","0.0","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",46118,1,0,0.990331292152405,"Dallas Goedert",-1.94,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951251,59072,"DAL","ROLB","SS","0","Run Defense","","","Y","","35","","","","","","","","","","","","","","0","","","","","","","","","","",NA,53946,"Jack Stoll","LOS","CU",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.05
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951254,59072,"DAL","SCBR","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"HCR",NA,NA,NA,NA,NA,NA,NA,0.03,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951257,59072,"DAL","RLB","SS","0","Coverage","","","Y","","29","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"CFR",46118,"Dallas Goedert",NA,NA,NA,NA,NA,0.02,0.12
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951268,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",46118,1,0,0.997472763061523,"Dallas Goedert",0.09,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951321,59072,"DAL","RLB","SS","0","Coverage","","","Y","","30","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,"HCR",53439,"DeVonta Smith",NA,NA,NA,NA,NA,0.03,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951322,59072,"DAL","SS","SS","-1.0","Coverage","","","Y","","28","","Y","","","","","","","Y","","","","","8","","","Y","","","","","","","","BT",NA,NA,NA,NA,"HCR",46118,"Dallas Goedert",53579,1,1,0.921265244329586,"Kenneth Gainwell",-1.61,-1.08
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951323,59072,"DAL","RLB","SS","0","Coverage","","","Y","","33","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"CFR",53579,"Kenneth Gainwell",53579,1,1,0.995063364505768,"Kenneth Gainwell",0.03,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951324,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"HCL",NA,NA,46118,1,0,0.998232126235962,"Dallas Goedert",0.03,0.02
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951325,59072,"DAL","SCBL","SS","-0.5","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","Y","","","","","","","",NA,NA,NA,NA,NA,"HCL",52608,"Quez Watkins",52608,2,1,0.881935664170545,"Quez Watkins",-0.82,-1.48
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951326,59072,"DAL","SCBiL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951327,59072,"DAL","LLB","SS","0","Coverage","","","Y","","14","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"CFL",53579,"Kenneth Gainwell",53579,1,0,0.991719007492065,"Kenneth Gainwell",0.03,0
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951328,59072,"DAL","LLB","SS","0","Coverage","","","Y","","10","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"CFL",53579,"Kenneth Gainwell",53579,1,0,0.994367480278015,"Kenneth Gainwell",0.08,0.25
43533,"KEARSE, JAYRON",27,"CLEMSON",6040,216,2016,"S",4951330,59072,"DAL","SCBL","SS","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46118,"Dallas Goedert",46118,1,0,0.995484709739685,"Dallas Goedert",0.06,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950563,59072,"PHI","RLB","LCB","0","Run Defense","","","Y","","33","","","","","","","","","","","","","","2","","","","","","","","","","",NA,54489,"Tyler Smith","2L","MN",NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950568,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950573,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"3R",46150,"Michael Gallup",46150,1,1,0.997534513473511,"Michael Gallup",0.14,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950579,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"FL",45052,"Noah Brown",45052,1,0,0.933879375457764,"Noah Brown",0.03,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950585,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,0,0.997904896736145,"Michael Gallup",0.05,0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950639,59072,"PHI","RLB","LCB","0","Run Defense","","","Y","","40","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.07
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950646,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",43293,"Ezekiel Elliott",43293,1,0,0.987361550331116,"Ezekiel Elliott",0.03,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950654,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"4OL",46206,"Dalton Schultz",NA,NA,NA,NA,NA,0.07,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950661,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950666,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",47911,"Tony Pollard",47911,1,0,0.992537617683411,"Tony Pollard",0.02,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950674,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46206,"Dalton Schultz",46206,1,1,0.997918486595154,"Dalton Schultz",0.15,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950684,59072,"PHI","LLB","LCB","0","Coverage","","","Y","","01","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",54594,"Jake Ferguson",NA,NA,NA,NA,NA,0.01,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950689,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950699,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950707,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",52425,"CeeDee Lamb",52425,1,1,0.996723055839539,"CeeDee Lamb",0.04,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950712,59072,"PHI","LLB","LCB","0","Run Defense","","","Y","","02","","","","","","","","","","","","","","4","","","","","","","","","","",NA,54594,"Jake Ferguson","LOS","PH",NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.07
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950719,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"4OL",46150,"Michael Gallup",52425,1,0,0.990085601806641,"CeeDee Lamb",0.04,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950725,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","",NA,46150,"Michael Gallup","SL","MN",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.04
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950766,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"3R",46150,"Michael Gallup",46150,1,0,0.771993637084961,"Michael Gallup",0.13,0.07
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950773,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"4OL",47911,"Tony Pollard",47911,1,0,0.995221853256226,"Tony Pollard",0.03,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950780,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",45052,"Noah Brown",45052,1,0,0.996560763543304,"Noah Brown",0.07,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950785,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,0,0.998685956001282,"Michael Gallup",0.07,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950792,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,46150,"Michael Gallup","SL","MN",NA,NA,NA,NA,NA,NA,NA,NA,0,-0.07
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950797,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",45052,"Noah Brown",45052,1,1,0.980283796787262,"Noah Brown",0.04,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950801,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","0","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,1,0.998066663742065,"Michael Gallup",0.15,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950893,59072,"PHI","RCB","LCB","0.5","Run Defense","","","","","","","Y","","","","","","","","","","","","7","","","","","","Y","Y","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.74
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950896,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",43293,"Ezekiel Elliott",43293,1,0,0.994534254074097,"Ezekiel Elliott",0.03,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950900,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,52425,"CeeDee Lamb","BF","RO",NA,NA,NA,NA,NA,NA,NA,NA,0.01,-0.07
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950906,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950908,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","","","","","","","","",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,0,0.998351812362671,"Michael Gallup",0.07,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950913,59072,"PHI","RCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950917,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",54594,"Jake Ferguson",54594,1,0,0.99704921245575,"Jake Ferguson",0.1,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950921,59072,"PHI","LLB","LCB","0","Coverage","","","Y","","04","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",NA,NA,NA,NA,NA,NA,NA,0.06,0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950925,59072,"PHI","RCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"4OR",45052,"Noah Brown",45052,1,0,0.979759037494659,"Noah Brown",0.03,-0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950930,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950936,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4950940,59072,"PHI","RCB","LCB","-0.5","Coverage","","","","","","","","","","","","","","","","","","","2","Y","","Y","","","","","","","",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,1,0.999237000765862,"Michael Gallup",-1.09,0.24
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951006,59072,"PHI","RLB","LCB","0","Run Defense","","","Y","","44","","","","","","","","","","","","","","4","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951018,59072,"PHI","LCB","LCB","0","Coverage","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","",NA,NA,NA,NA,NA,"3L",46150,"Michael Gallup",46150,1,0,0.982840061187744,"Michael Gallup",0.07,0.02
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951025,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951028,59072,"PHI","LCB","LCB","-0.5","Coverage","","","","","","","","","","","","","","","","","","","1","Y","","Y","","","","","","Y","DP",NA,NA,NA,NA,NA,"MAN",46150,"Michael Gallup",46150,1,0,0.998710033469068,"Michael Gallup",-1.15,0.31
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951084,59072,"PHI","LLB","LCB","-1.0","Run Defense","","","Y","","00","","","","","","","","","","","","","","4","","","","","","","","","","",NA,54489,"Tyler Smith","LOS","PB",NA,NA,NA,NA,NA,NA,NA,NA,-0.79,-0.06
43351,"BRADBERRY, JAMES",24,"SAMFORD",6006,211,2016,"DC",4951089,59072,"PHI","LCB","LCB","0","Run Defense","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
